CompanyID,CompanyName,Industry,Region,Year,Revenue,ProfitMargin,MarketCap,GrowthRate,ESG_Overall,ESG_Environmental,ESG_Social,ESG_Governance,CarbonEmissions,WaterUsage,EnergyConsumption
19,Company_19,Technology,Latin America,2017,72920.6,12.8,245197.1,1.3,49.9,91.8,42.9,15.1,2033473.4,1220084.0,4066946.7
19,Company_19,Technology,Latin America,2018,80546.7,9.1,172099.6,10.5,51.2,94.5,41.9,17.3,2168207.9,1300924.7,4336415.8
19,Company_19,Technology,Latin America,2019,92918.5,6.7,171478.9,15.4,51.0,93.0,43.7,16.3,2551607.4,1530964.5,5103214.9
19,Company_19,Technology,Latin America,2020,98400.8,8.0,250697.3,5.9,52.0,91.9,46.0,18.2,2738517.5,1643110.5,5477035.0
19,Company_19,Technology,Latin America,2021,122196.4,5.3,143651.3,24.2,52.9,89.0,51.9,17.8,3524270.2,2114562.1,7048540.4
19,Company_19,Technology,Latin America,2022,125147.1,4.7,182797.0,2.4,54.6,87.9,55.8,19.9,3657244.2,2194346.5,7314488.5
19,Company_19,Technology,Latin America,2023,143507.8,1.8,54146.3,14.7,56.1,89.8,58.5,20.2,4101768.5,2461061.1,8203537.1
19,Company_19,Technology,Latin America,2024,154868.9,3.8,146956.3,7.9,55.2,88.1,57.6,19.8,4514092.8,2708455.7,9028185.7
19,Company_19,Technology,Latin America,2025,180810.4,0.7,39614.5,16.8,57.1,91.2,58.8,21.3,5078874.7,3047324.8,10157749.4
20,Company_20,Technology,North America,2015,4449.5,21.5,32323.9,,59.6,96.8,57.4,24.5,116153.9,69692.3,232307.8
20,Company_20,Technology,North America,2016,5171.8,21.4,17645.3,16.2,61.5,98.4,60.1,26.1,132261.8,79357.1,264523.6
20,Company_20,Technology,North America,2017,4773.2,21.8,25275.9,-7.7,61.1,97.2,57.1,29.2,123996.5,74397.9,247993.0
20,Company_20,Technology,North America,2018,5284.2,21.5,18946.4,10.7,62.0,96.8,59.5,29.7,138073.3,82844.0,276146.6
20,Company_20,Technology,North America,2019,5526.3,23.3,44458.7,4.6,62.1,96.0,58.2,32.1,145797.7,87478.6,291595.4
20,Company_20,Technology,North America,2020,6024.2,21.4,31498.1,9.0,61.9,96.3,58.6,30.6,158387.9,95032.8,316775.9
20,Company_20,Technology,North America,2021,6606.7,23.4,42298.9,9.7,61.9,97.8,57.3,30.6,170326.4,102195.8,340652.7
20,Company_20,Technology,North America,2022,6865.1,18.0,22596.7,3.9,63.1,100.0,58.4,30.8,171627.8,102976.7,343255.6
20,Company_20,Technology,North America,2023,7487.0,23.1,26405.0,9.1,63.4,100.0,58.2,31.9,187175.5,112305.3,374351.0
20,Company_20,Technology,North America,2024,7317.2,20.0,50630.3,-2.3,65.0,100.0,59.5,35.6,182931.2,109758.7,365862.3
20,Company_20,Technology,North America,2025,8581.5,18.0,31522.2,17.3,65.8,100.0,60.6,36.8,214537.3,128722.4,429074.6
21,Company_21,Energy,Asia,2015,2021.8,9.9,1956.4,,30.6,21.9,38.6,31.4,2116341.2,634902.3,21163411.5
21,Company_21,Energy,Asia,2016,1931.1,11.6,2533.4,-4.5,30.4,23.4,38.7,29.3,2001281.6,600384.5,20012815.6
21,Company_21,Energy,Asia,2017,1932.6,15.4,4568.5,0.1,31.8,25.5,37.2,32.7,1973532.2,592059.7,19735322.1
21,Company_21,Energy,Asia,2018,2025.9,28.5,10493.5,4.8,33.4,27.2,38.3,34.8,2045814.9,613744.5,20458149.3
21,Company_21,Energy,Asia,2019,2035.1,31.7,8793.0,0.5,33.7,29.1,36.7,35.3,2027301.6,608190.5,20273016.0
21,Company_21,Energy,Asia,2020,2120.5,25.4,9358.5,4.2,33.6,29.2,36.5,35.0,2111070.1,633321.0,21110701.1
21,Company_21,Energy,Asia,2021,1854.6,18.2,6238.9,-12.5,34.4,26.9,40.6,35.7,1876502.7,562950.8,18765027.2
21,Company_21,Energy,Asia,2022,1652.2,16.6,4510.0,-10.9,35.7,27.8,39.7,39.4,1660624.1,498187.2,16606241.1
21,Company_21,Energy,Asia,2023,1721.3,11.6,3276.9,4.2,36.6,29.6,41.3,38.9,1708731.8,512619.5,17087318.0
21,Company_21,Energy,Asia,2024,1229.6,13.5,1571.1,-28.6,36.8,28.9,43.4,38.2,1227098.8,368129.7,12270988.4
21,Company_21,Energy,Asia,2025,1100.4,16.6,3066.5,-10.5,37.0,31.3,42.1,37.7,1079769.8,323930.9,10797698.2
22,Company_22,Manufacturing,Latin America,2015,518.6,7.9,723.0,,51.5,67.8,37.4,49.2,112808.1,150410.8,1880134.9
22,Company_22,Manufacturing,Latin America,2016,549.7,10.2,487.4,6.0,52.2,71.7,37.4,47.7,115138.3,153517.7,1918971.3
22,Company_22,Manufacturing,Latin America,2017,584.8,12.2,585.4,6.4,53.0,74.5,36.5,48.0,119074.9,158766.5,1984581.8
22,Company_22,Manufacturing,Latin America,2018,635.1,15.1,1129.1,8.6,53.5,75.0,37.4,48.2,128616.3,171488.4,2143604.5
22,Company_22,Manufacturing,Latin America,2019,684.2,13.9,1509.5,7.7,52.5,73.4,35.7,48.3,140901.6,187868.8,2348360.4
22,Company_22,Manufacturing,Latin America,2020,736.2,15.9,1831.7,7.6,53.1,72.6,38.5,48.1,152818.6,203758.2,2546977.1
22,Company_22,Manufacturing,Latin America,2021,815.7,19.0,2313.7,10.8,52.7,71.9,40.2,46.1,170485.9,227314.6,2841432.3
22,Company_22,Manufacturing,Latin America,2022,805.9,17.5,1302.9,-1.2,56.1,76.2,41.7,50.4,161238.9,214985.2,2687315.3
22,Company_22,Manufacturing,Latin America,2023,921.1,11.8,2070.6,14.3,59.2,81.5,44.0,52.0,173937.9,231917.2,2898964.6
22,Company_22,Manufacturing,Latin America,2024,953.8,9.0,1491.6,3.5,59.5,82.1,44.1,52.2,178970.8,238627.7,2982846.3
22,Company_22,Manufacturing,Latin America,2025,1009.7,11.8,2210.1,5.9,60.1,85.0,43.3,52.1,183334.3,244445.7,3055571.3
23,Company_23,Healthcare,Asia,2015,1042.0,11.9,1714.9,,50.7,50.8,42.1,59.2,88010.6,88010.6,176021.1
23,Company_23,Healthcare,Asia,2016,1052.2,19.8,2417.8,1.0,53.3,53.8,43.6,62.3,86601.0,86601.0,173202.0
23,Company_23,Healthcare,Asia,2017,1032.0,15.3,3448.4,-1.9,56.0,55.2,47.9,64.9,83925.2,83925.2,167850.3
23,Company_23,Healthcare,Asia,2018,1021.4,18.5,4475.3,-1.0,56.6,53.8,48.6,67.4,84098.3,84098.3,168196.7
23,Company_23,Healthcare,Asia,2019,1095.2,20.6,5309.9,7.2,56.5,54.0,48.4,67.1,90060.4,90060.4,180120.7
23,Company_23,Healthcare,Asia,2020,1042.5,21.6,3740.8,-4.8,56.9,53.5,49.3,68.0,86072.5,86072.5,172145.0
23,Company_23,Healthcare,Asia,2021,1085.5,22.9,4045.7,4.1,57.2,54.5,47.7,69.3,88851.5,88851.5,177703.0
23,Company_23,Healthcare,Asia,2022,1095.5,25.4,3456.7,0.9,58.9,55.6,47.7,73.4,88855.0,88855.0,177710.0
23,Company_23,Healthcare,Asia,2023,1139.3,23.4,6088.1,4.0,60.9,57.8,48.5,76.6,90654.0,90654.0,181307.9
23,Company_23,Healthcare,Asia,2024,1080.1,26.2,4832.3,-5.2,62.3,58.4,51.6,76.9,85439.4,85439.4,170878.8
23,Company_23,Healthcare,Asia,2025,924.5,25.0,2909.9,-14.4,64.6,61.4,53.8,78.5,71201.3,71201.3,142402.5
24,Company_24,Technology,Middle East,2015,11781.5,19.2,67237.9,,49.8,84.2,21.6,43.7,359647.0,215788.2,719294.1
24,Company_24,Technology,Middle East,2016,11745.1,20.4,67390.9,-0.3,49.7,84.8,20.9,43.5,356269.3,213761.6,712538.7
24,Company_24,Technology,Middle East,2017,12904.6,18.9,73924.4,9.9,50.9,85.4,24.3,43.0,388660.6,233196.4,777321.3
24,Company_24,Technology,Middle East,2018,13566.6,19.7,83160.2,5.1,51.3,88.1,25.5,40.4,395692.2,237415.3,791384.4
24,Company_24,Technology,Middle East,2019,13010.4,18.2,41732.0,-4.1,51.7,86.5,28.6,40.1,386946.2,232167.7,773892.4
24,Company_24,Technology,Middle East,2020,13503.1,18.2,57602.7,3.8,52.7,88.2,27.7,42.3,393204.2,235922.5,786408.3
24,Company_24,Technology,Middle East,2021,14899.5,18.3,71411.9,10.3,55.4,89.5,29.4,47.3,427041.5,256224.9,854082.9
24,Company_24,Technology,Middle East,2022,15017.5,23.5,68451.5,0.8,55.8,87.1,30.9,49.3,443042.0,265825.2,886083.9
24,Company_24,Technology,Middle East,2023,15013.1,21.9,106974.2,-0.0,56.8,88.4,30.7,51.4,436094.0,261656.4,872188.0
24,Company_24,Technology,Middle East,2024,16637.7,27.5,145466.8,10.8,56.6,88.3,27.8,53.6,483961.6,290376.9,967923.1
24,Company_24,Technology,Middle East,2025,16884.5,32.2,108912.3,1.5,56.7,91.0,28.2,51.0,475072.2,285043.3,950144.4
25,Company_25,Utilities,Middle East,2015,698.2,10.1,991.2,,36.9,19.4,65.6,25.8,594511.5,371569.7,5945115.2
25,Company_25,Utilities,Middle East,2016,646.6,10.6,678.2,-7.4,38.0,20.3,67.9,25.8,547141.1,341963.2,5471411.4
25,Company_25,Utilities,Middle East,2017,690.5,10.9,729.4,6.8,37.5,16.3,65.3,30.9,599746.6,374841.6,5997466.4
25,Company_25,Utilities,Middle East,2018,663.4,7.1,536.6,-3.9,39.4,14.4,67.8,36.2,583275.3,364547.1,5832753.5
25,Company_25,Utilities,Middle East,2019,680.9,7.6,515.8,2.6,37.2,10.7,65.4,35.7,613028.9,383143.1,6130288.9
25,Company_25,Utilities,Middle East,2020,607.7,6.7,559.6,-10.7,39.2,13.4,68.0,36.3,537957.6,336223.5,5379576.4
25,Company_25,Utilities,Middle East,2021,587.4,6.8,509.3,-3.3,40.4,14.2,67.3,39.8,517089.5,323180.9,5170894.7
25,Company_25,Utilities,Middle East,2022,554.7,7.3,398.6,-5.6,41.5,16.8,65.4,42.4,480371.6,300232.2,4803715.8
25,Company_25,Utilities,Middle East,2023,586.9,8.0,374.3,5.8,43.6,19.4,66.9,44.5,499700.2,312312.6,4997002.2
25,Company_25,Utilities,Middle East,2024,530.5,8.8,405.4,-9.6,47.2,22.6,69.7,49.4,442217.0,276385.6,4422170.2
25,Company_25,Utilities,Middle East,2025,522.7,10.1,542.4,-1.5,49.4,22.5,73.2,52.6,435890.6,272431.6,4358905.6
26,Company_26,Healthcare,Asia,2015,5781.8,15.3,10673.5,,53.3,87.7,42.5,29.6,338678.3,338678.3,677356.6
26,Company_26,Healthcare,Asia,2016,6276.4,13.9,14779.8,8.6,54.8,90.0,45.1,29.4,357822.4,357822.4,715644.7
26,Company_26,Healthcare,Asia,2017,6563.5,13.4,15991.0,4.6,56.0,91.5,47.7,28.8,367180.1,367180.1,734360.1
26,Company_26,Healthcare,Asia,2018,6579.5,18.9,26612.8,0.2,55.5,89.8,48.0,28.6,376172.3,376172.3,752344.7
26,Company_26,Healthcare,Asia,2019,7911.2,26.6,26299.1,20.2,56.1,89.9,48.8,29.6,451247.9,451247.9,902495.9
26,Company_26,Healthcare,Asia,2020,7473.7,29.8,42198.3,-5.5,57.3,89.9,51.7,30.3,426273.9,426273.9,852547.8
26,Company_26,Healthcare,Asia,2021,9050.8,34.9,36575.3,21.1,57.2,88.7,52.4,30.6,524016.4,524016.4,1048032.8
26,Company_26,Healthcare,Asia,2022,9850.7,34.5,54189.0,8.8,57.5,91.2,51.3,30.2,553274.8,553274.8,1106549.6
26,Company_26,Healthcare,Asia,2023,10042.8,34.4,77931.6,2.0,54.6,89.4,48.9,25.4,576773.0,576773.0,1153546.1
26,Company_26,Healthcare,Asia,2024,10146.9,34.5,39609.9,1.0,54.8,90.7,47.2,26.6,573431.6,573431.6,1146863.2
26,Company_26,Healthcare,Asia,2025,13120.6,30.0,49236.8,29.3,56.3,93.0,46.7,29.2,720235.7,720235.7,1440471.3
27,Company_27,Healthcare,Europe,2015,1376.0,14.2,2738.2,,59.2,91.0,47.7,39.0,77479.1,77479.1,154958.2
27,Company_27,Healthcare,Europe,2016,1549.9,11.0,1800.9,12.6,60.8,97.3,45.2,40.0,80448.9,80448.9,160897.8
27,Company_27,Healthcare,Europe,2017,1845.7,13.7,3020.7,19.1,61.5,98.5,45.0,41.1,94256.1,94256.1,188512.2
27,Company_27,Healthcare,Europe,2018,2050.8,15.9,7535.0,11.1,63.1,100.0,45.4,43.9,102537.6,102537.6,205075.2
27,Company_27,Healthcare,Europe,2019,2367.2,11.4,3867.1,15.4,63.4,100.0,47.2,42.9,118359.2,118359.2,236718.3
27,Company_27,Healthcare,Europe,2020,2781.1,5.4,2603.6,17.5,63.8,100.0,48.1,43.3,139053.3,139053.3,278106.6
27,Company_27,Healthcare,Europe,2021,3276.1,6.7,4076.0,17.8,64.8,100.0,51.0,43.4,163806.9,163806.9,327613.7
27,Company_27,Healthcare,Europe,2022,3762.3,9.2,6109.4,14.8,65.2,100.0,51.9,43.8,188115.5,188115.5,376231.0
27,Company_27,Healthcare,Europe,2023,4253.6,12.0,10412.8,13.1,64.8,100.0,51.5,42.9,212678.3,212678.3,425356.6
27,Company_27,Healthcare,Europe,2024,5268.2,10.7,7977.7,23.9,66.0,100.0,53.1,44.8,263408.6,263408.6,526817.3
27,Company_27,Healthcare,Europe,2025,6291.5,9.1,12161.5,19.4,67.5,100.0,55.0,47.7,314574.8,314574.8,629149.6
28,Company_28,Technology,Latin America,2015,2691.8,21.6,13341.0,,74.6,98.8,48.3,76.7,68384.6,41030.7,136769.2
28,Company_28,Technology,Latin America,2016,2983.2,17.5,9358.1,10.8,76.4,100.0,51.3,78.0,74579.3,44747.6,149158.6
28,Company_28,Technology,Latin America,2017,3268.2,13.5,7985.6,9.6,77.6,99.5,54.1,79.1,82294.9,49376.9,164589.7
28,Company_28,Technology,Latin America,2018,3347.3,14.2,7441.4,2.4,76.6,99.7,51.8,78.2,84066.9,50440.1,168133.7
28,Company_28,Technology,Latin America,2019,3860.8,15.9,14761.4,15.3,78.0,100.0,52.8,81.3,96518.9,57911.3,193037.7
28,Company_28,Technology,Latin America,2020,4414.7,21.4,22950.0,14.3,77.8,99.5,51.2,82.8,111191.5,66714.9,222382.9
28,Company_28,Technology,Latin America,2021,4449.3,19.7,15917.8,0.8,78.3,100.0,49.8,85.2,111232.0,66739.2,222464.0
28,Company_28,Technology,Latin America,2022,4726.3,19.2,17000.4,6.2,79.9,100.0,52.1,87.5,118156.4,70893.8,236312.8
28,Company_28,Technology,Latin America,2023,5340.3,16.7,19489.1,13.0,79.6,100.0,53.0,85.9,133506.6,80104.0,267013.2
28,Company_28,Technology,Latin America,2024,6033.6,19.4,38765.1,13.0,80.8,100.0,54.8,87.6,150839.2,90503.5,301678.3
28,Company_28,Technology,Latin America,2025,6674.2,17.5,18520.1,10.6,81.7,100.0,56.8,88.3,166854.3,100112.6,333708.6
29,Company_29,Transportation,Oceania,2015,1572.4,11.2,3444.6,,25.0,6.2,58.4,10.6,1091477.3,181912.9,3638257.7
29,Company_29,Transportation,Oceania,2016,1308.0,14.3,3397.4,-16.8,25.2,6.5,60.1,8.8,905932.9,150988.8,3019776.4
29,Company_29,Transportation,Oceania,2017,1369.0,14.1,2040.9,4.7,27.0,9.5,63.8,7.8,931255.4,155209.2,3104184.6
29,Company_29,Transportation,Oceania,2018,1258.3,17.3,2560.9,-8.1,28.6,12.1,62.0,11.6,842129.8,140355.0,2807099.3
29,Company_29,Transportation,Oceania,2019,1103.5,18.9,3888.4,-12.3,26.5,11.3,59.6,8.6,742008.7,123668.1,2473362.4
29,Company_29,Transportation,Oceania,2020,1066.1,15.0,1320.6,-3.4,25.6,10.1,59.7,7.1,722558.3,120426.4,2408527.8
29,Company_29,Transportation,Oceania,2021,779.9,14.6,1633.2,-26.8,26.6,10.9,60.2,8.7,525843.6,87640.6,1752812.0
29,Company_29,Transportation,Oceania,2022,742.6,19.6,1710.4,-4.8,28.4,12.3,62.1,10.7,496177.2,82696.2,1653923.8
29,Company_29,Transportation,Oceania,2023,738.2,19.7,1380.0,-0.6,29.7,12.9,63.0,13.1,491614.3,81935.7,1638714.5
29,Company_29,Transportation,Oceania,2024,657.6,14.3,1168.5,-10.9,30.6,14.4,63.9,13.7,433756.2,72292.7,1445854.0
29,Company_29,Transportation,Oceania,2025,638.4,14.9,1648.5,-2.9,28.9,10.8,62.5,13.4,430640.1,71773.3,1435467.0
30,Company_30,Transportation,Middle East,2015,705.5,4.5,536.8,,26.0,4.2,64.5,9.3,495563.5,82593.9,1651878.3
30,Company_30,Transportation,Middle East,2016,777.3,3.6,432.5,10.2,26.5,8.3,62.9,8.2,532427.8,88738.0,1774759.3
30,Company_30,Transportation,Middle East,2017,749.3,3.0,304.0,-3.6,28.1,10.3,64.1,9.9,507199.8,84533.3,1690666.1
30,Company_30,Transportation,Middle East,2018,733.4,2.6,369.6,-2.1,29.2,8.1,65.0,14.5,503221.3,83870.2,1677404.5
30,Company_30,Transportation,Middle East,2019,787.7,2.1,293.9,7.4,29.8,8.3,69.8,11.2,539543.2,89923.9,1798477.4
30,Company_30,Transportation,Middle East,2020,806.9,1.9,153.3,2.4,29.0,6.5,69.8,10.8,558978.8,93163.1,1863262.7
30,Company_30,Transportation,Middle East,2021,907.5,-2.1,2238.4,12.5,29.6,8.4,68.9,11.6,621332.1,103555.4,2071107.2
30,Company_30,Transportation,Middle East,2022,987.0,-2.0,1337.9,8.8,30.2,10.3,69.4,10.9,668097.6,111349.6,2226991.9
30,Company_30,Transportation,Middle East,2023,1101.5,2.5,304.6,11.6,32.4,10.9,72.7,13.7,742677.2,123779.5,2475590.7
30,Company_30,Transportation,Middle East,2024,1204.6,-0.5,4785.1,9.4,32.1,11.3,73.2,11.7,810345.5,135057.6,2701151.5
30,Company_30,Transportation,Middle East,2025,1356.5,1.7,390.6,12.6,31.7,11.4,73.4,10.5,911951.2,151991.9,3039837.3
31,Company_31,Transportation,Middle East,2015,3478.7,3.8,1234.0,,23.9,28.3,10.6,32.8,2090644.7,348440.8,6968815.5
31,Company_31,Transportation,Middle East,2016,2917.2,5.6,1680.0,-16.1,23.7,26.3,11.1,33.7,1778315.3,296385.9,5927717.8
31,Company_31,Transportation,Middle East,2017,2708.7,1.7,705.6,-7.1,26.8,31.3,14.9,34.4,1594740.5,265790.1,5315801.6
31,Company_31,Transportation,Middle East,2018,2346.0,-1.6,10611.9,-13.4,27.9,35.1,14.6,34.2,1343519.1,223919.8,4478397.0
31,Company_31,Transportation,Middle East,2019,1500.4,-0.6,2006.9,-36.0,28.0,33.4,16.8,33.8,869662.5,144943.8,2898875.1
31,Company_31,Transportation,Middle East,2020,1074.2,-0.1,4456.6,-28.4,29.7,33.5,19.3,36.4,622413.5,103735.6,2074711.7
31,Company_31,Transportation,Middle East,2021,1085.4,-2.4,4820.6,1.0,29.7,35.3,16.2,37.6,620495.4,103415.9,2068318.1
31,Company_31,Transportation,Middle East,2022,977.7,-2.6,1051.4,-9.9,28.6,37.7,11.6,36.6,549185.1,91530.9,1830617.1
31,Company_31,Transportation,Middle East,2023,836.1,-5.2,423.6,-14.5,28.5,37.2,13.4,34.8,471373.1,78562.2,1571243.7
31,Company_31,Transportation,Middle East,2024,839.3,-4.1,2015.9,0.4,28.2,36.1,11.5,37.0,477172.6,79528.8,1590575.3
31,Company_31,Transportation,Middle East,2025,836.2,-5.2,3812.0,-0.4,28.7,34.8,10.9,40.4,479852.3,79975.4,1599507.5
32,Company_32,Utilities,North America,2015,405.4,4.6,247.7,,52.1,8.7,70.3,77.2,369409.0,230880.6,3694090.1
32,Company_32,Utilities,North America,2016,426.5,4.1,150.8,5.2,52.5,8.9,70.3,78.2,388112.8,242570.5,3881127.8
32,Company_32,Utilities,North America,2017,428.2,4.0,142.1,0.4,52.0,9.2,69.9,76.8,388983.8,243114.9,3889838.4
32,Company_32,Utilities,North America,2018,450.7,4.4,253.8,5.3,52.0,9.3,73.6,73.0,409187.7,255742.3,4091876.6
32,Company_32,Utilities,North America,2019,453.2,1.5,77.8,0.6,53.2,11.9,73.7,74.0,404870.2,253043.9,4048702.5
32,Company_32,Utilities,North America,2020,451.0,3.1,121.4,-0.5,56.1,13.6,74.3,80.4,398536.1,249085.1,3985360.8
32,Company_32,Utilities,North America,2021,469.8,5.9,324.7,4.2,54.4,11.1,73.5,78.8,421876.3,263672.7,4218763.5
32,Company_32,Utilities,North America,2022,477.0,6.1,373.5,1.5,55.0,12.5,71.0,81.3,424499.9,265312.5,4244999.4
32,Company_32,Utilities,North America,2023,486.3,8.2,337.8,2.0,54.9,14.4,71.1,79.1,427736.2,267335.1,4277362.0
32,Company_32,Utilities,North America,2024,520.1,7.6,321.1,6.9,54.2,14.5,69.2,78.8,456999.7,285624.8,4569997.0
32,Company_32,Utilities,North America,2025,556.0,7.4,451.9,6.9,55.2,16.1,71.6,77.8,483791.4,302369.6,4837913.8
33,Company_33,Finance,North America,2015,949.7,10.5,868.2,,61.2,73.9,53.3,56.4,12968.1,6484.0,32420.2
33,Company_33,Finance,North America,2016,1007.0,10.6,1083.6,6.0,62.0,73.4,56.9,55.7,13823.9,6912.0,34559.8
33,Company_33,Finance,North America,2017,1026.3,14.0,1747.2,1.9,61.2,71.4,56.1,56.0,14375.0,7187.5,35937.5
33,Company_33,Finance,North America,2018,988.5,12.2,1908.7,-3.7,61.5,70.4,56.7,57.3,13984.9,6992.4,34962.2
33,Company_33,Finance,North America,2019,1045.8,12.5,1193.1,5.8,63.3,74.7,59.9,55.2,14159.1,7079.5,35397.7
33,Company_33,Finance,North America,2020,1172.7,14.2,2735.1,12.1,62.8,73.4,57.3,57.6,16089.8,8044.9,40224.6
33,Company_33,Finance,North America,2021,1300.8,11.1,2650.9,10.9,64.3,75.5,58.4,58.9,17464.6,8732.3,43661.5
33,Company_33,Finance,North America,2022,1264.0,13.2,2147.8,-2.8,65.6,78.9,59.0,58.9,16379.6,8189.8,40948.9
33,Company_33,Finance,North America,2023,1315.8,9.9,2546.1,4.1,67.2,82.1,58.9,60.5,16453.5,8226.7,41133.7
33,Company_33,Finance,North America,2024,1306.6,9.9,1176.3,-0.7,68.0,82.8,60.0,61.4,16219.1,8109.5,40547.7
33,Company_33,Finance,North America,2025,1244.4,9.0,1480.1,-4.8,69.9,87.3,63.3,59.3,14662.4,7331.2,36655.9
34,Company_34,Energy,Middle East,2015,7972.5,13.6,8847.6,,25.5,47.7,10.6,18.1,6906699.0,2072009.7,69066989.5
34,Company_34,Energy,Middle East,2016,8625.3,17.3,15528.5,8.2,27.6,51.5,12.5,18.9,7240743.8,2172223.1,72407438.0
34,Company_34,Energy,Middle East,2017,10563.1,16.4,32959.7,22.5,30.2,51.3,15.1,24.1,8885120.7,2665536.2,88851207.1
34,Company_34,Energy,Middle East,2018,10633.4,9.5,18884.7,0.7,33.4,54.5,16.9,28.9,8705051.5,2611515.4,87050514.6
34,Company_34,Energy,Middle East,2019,10737.1,13.6,19214.7,1.0,34.2,53.4,21.4,27.9,8867653.5,2660296.0,88676534.7
34,Company_34,Energy,Middle East,2020,11030.1,17.9,26351.4,2.7,35.0,53.1,21.9,29.9,9139066.8,2741720.0,91390668.1
34,Company_34,Energy,Middle East,2021,11844.2,19.2,29351.8,7.4,35.1,53.3,19.9,32.1,9793081.9,2937924.6,97930819.1
34,Company_34,Energy,Middle East,2022,12447.2,17.8,19585.5,5.1,35.5,55.4,18.3,32.8,10109918.6,3032975.6,101099186.4
34,Company_34,Energy,Middle East,2023,13563.0,14.3,22271.6,9.0,35.1,57.1,16.6,31.7,10858627.3,3257588.2,108586272.8
34,Company_34,Energy,Middle East,2024,18074.5,20.5,45597.9,33.3,35.7,60.2,16.2,30.9,14078566.5,4223570.0,140785665.3
34,Company_34,Energy,Middle East,2025,21020.8,14.8,43800.0,16.3,34.8,58.4,16.3,29.6,16627583.0,4988274.9,166275829.7
35,Company_35,Healthcare,Middle East,2015,652.2,15.1,2249.3,,66.5,65.4,83.1,51.1,48425.5,48425.5,96851.0
35,Company_35,Healthcare,Middle East,2016,763.1,12.0,1026.9,17.0,67.3,66.5,83.1,52.4,56069.2,56069.2,112138.5
35,Company_35,Healthcare,Middle East,2017,806.5,11.2,1208.5,5.7,69.0,72.3,84.4,50.2,55947.2,55947.2,111894.3
35,Company_35,Healthcare,Middle East,2018,863.8,13.8,1934.2,7.1,70.4,77.5,87.6,46.0,56794.7,56794.7,113589.3
35,Company_35,Healthcare,Middle East,2019,1020.4,16.4,2108.1,18.1,69.5,73.2,88.1,47.2,70140.5,70140.5,140281.0
35,Company_35,Healthcare,Middle East,2020,1194.3,13.9,3167.0,17.0,69.5,74.4,88.0,46.1,81118.5,81118.5,162237.1
35,Company_35,Healthcare,Middle East,2021,1358.8,11.9,2113.5,13.8,70.6,77.1,88.0,46.7,89706.1,89706.1,179412.3
35,Company_35,Healthcare,Middle East,2022,1375.3,11.1,3350.8,1.2,70.7,78.0,88.4,45.6,89926.6,89926.6,179853.3
35,Company_35,Healthcare,Middle East,2023,1711.1,13.5,4705.1,24.4,73.0,79.6,92.4,46.9,110015.0,110015.0,220030.1
35,Company_35,Healthcare,Middle East,2024,1941.7,13.4,3902.0,13.5,75.2,83.0,92.4,50.2,120155.8,120155.8,240311.6
35,Company_35,Healthcare,Middle East,2025,2196.1,12.6,6455.6,13.1,76.1,82.4,92.8,53.2,136826.4,136826.4,273652.8
36,Company_36,Healthcare,Europe,2015,1387.2,19.2,6545.4,,71.7,29.7,97.6,87.8,137592.0,137592.0,275184.0
36,Company_36,Healthcare,Europe,2016,1614.4,18.5,5940.1,16.4,71.9,32.0,95.8,87.9,157524.5,157524.5,315049.0
36,Company_36,Healthcare,Europe,2017,1695.7,20.0,6191.3,5.0,74.2,34.4,99.1,89.2,162683.1,162683.1,325366.2
36,Company_36,Healthcare,Europe,2018,1863.5,21.6,7150.3,9.9,75.5,36.2,97.9,92.5,176408.2,176408.2,352816.5
36,Company_36,Healthcare,Europe,2019,2041.6,20.5,9767.7,9.6,76.3,36.2,99.1,93.4,193204.2,193204.2,386408.4
36,Company_36,Healthcare,Europe,2020,2216.1,24.1,10576.5,8.6,76.5,37.6,100.0,91.9,207581.2,207581.2,415162.3
36,Company_36,Healthcare,Europe,2021,2385.2,28.6,9598.3,7.6,75.9,38.2,99.2,90.4,222478.1,222478.1,444956.1
36,Company_36,Healthcare,Europe,2022,2390.3,26.9,10525.3,0.2,76.1,39.2,100.0,89.0,221229.5,221229.5,442459.1
36,Company_36,Healthcare,Europe,2023,2744.7,28.2,16966.6,14.8,76.5,42.3,100.0,87.3,248141.7,248141.7,496283.5
36,Company_36,Healthcare,Europe,2024,2901.3,28.0,15900.3,5.7,76.2,40.9,98.7,89.0,265049.9,265049.9,530099.8
36,Company_36,Healthcare,Europe,2025,2872.1,29.2,11714.4,-1.0,76.6,39.2,100.0,90.6,265870.0,265870.0,531740.0
37,Company_37,Energy,Oceania,2015,8377.9,18.2,14923.9,,68.1,45.0,72.4,86.9,7412891.7,2223867.5,74128916.7
37,Company_37,Energy,Oceania,2016,8220.4,21.9,29648.9,-1.9,70.3,47.2,74.1,89.5,7148109.2,2144432.7,71481091.6
37,Company_37,Energy,Oceania,2017,7909.6,20.9,24590.5,-3.8,69.2,46.1,72.2,89.4,6941628.3,2082488.5,69416283.4
37,Company_37,Energy,Oceania,2018,8190.8,15.8,12390.7,3.6,70.5,49.3,72.3,89.9,7003417.6,2101025.3,70034176.2
37,Company_37,Energy,Oceania,2019,7818.9,19.1,19127.5,-4.5,71.5,48.9,72.5,93.1,6703610.7,2011083.2,67036106.6
